Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
22.02.05,23:00:00,0.9,2.6,111,4.4,77.1,,
23.02.05,7:00:00,0.7,2.2,117,4.5,76.3,,
02.03.05,4:00:00,-200.0,0.7,75,-1.4,44.9,,
03.08.04,4:00:00,-200.0,2.3,55,25.8,50.9,,
12.08.04,5:00:00,0.7,4.2,37,25.8,64.6,,
24.04.04,3:00:00,1.1,5.8,-200,15.7,53.6,178.8549865,208.3533729
19.04.04,20:00:00,-200.0,6.7,-200,9.9,74.0,174.8769463,208.5780851
15.02.05,11:00:00,1.0,3.3,133,11.3,24.9,,
28.11.04,10:00:00,0.8,1.9,65,9.7,72.0,,
25.03.05,17:00:00,3.8,17.8,164,21.0,49.8,,
22.07.04,20:00:00,3.7,21.1,158,34.5,25.5,,
10.07.04,9:00:00,1.4,8.8,93,26.7,36.4,,
14.05.04,9:00:00,3.3,13.6,138,21.0,37.9,129.5824672,64.09976168
09.07.04,0:00:00,3.2,19.5,136,29.1,34.8,,
01.02.05,19:00:00,4.1,17.0,188,9.4,36.7,,
30.03.04,23:00:00,1.5,4.7,91,14.9,43.5,88.07715309999998,120.4910455
22.08.04,3:00:00,-200.0,5.1,-200,20.5,60.6,,
15.10.04,23:00:00,-200.0,4.8,-200,16.3,70.5,,
19.09.04,20:00:00,3.8,15.3,187,26.2,42.5,,
26.06.04,14:00:00,1.0,5.9,69,38.3,15.8,,
29.01.05,18:00:00,1.4,3.0,118,3.3,46.8,,
09.06.04,14:00:00,2.3,14.0,137,40.6,15.3,,
16.09.04,2:00:00,0.5,2.6,49,21.7,67.4,,
23.06.04,1:00:00,0.8,4.6,66,22.8,43.9,,
03.08.04,1:00:00,-200.0,6.6,50,26.2,52.3,,
14.12.04,14:00:00,4.2,21.8,192,15.1,50.2,,
14.07.04,3:00:00,0.7,4.1,-200,20.4,42.6,,
19.04.04,4:00:00,-200.0,2.1,-200,13.0,78.2,189.2267813,220.9804663
23.07.04,8:00:00,3.8,25.5,120,26.6,42.8,,
26.05.04,19:00:00,-200.0,22.7,-200,26.7,19.5,,
18.07.04,7:00:00,0.4,4.1,53,21.3,45.5,,
24.07.04,6:00:00,0.7,5.8,62,24.4,50.5,,
06.05.04,3:00:00,0.4,1.0,-200,12.7,71.6,52.50723997,171.32556100000005
26.06.04,15:00:00,1.0,5.6,65,38.4,17.5,,
15.08.04,18:00:00,0.8,3.4,60,33.8,21.9,,
04.02.05,3:00:00,0.9,5.3,-200,2.9,72.2,,
07.07.04,10:00:00,2.2,14.2,166,34.6,21.1,,
23.12.04,4:00:00,1.3,3.1,85,1.5,61.4,,
29.07.04,10:00:00,-200.0,17.9,171,31.8,19.4,,
15.12.04,9:00:00,4.5,-200.0,147,-200.0,-200.0,,
21.08.04,23:00:00,-200.0,6.7,-200,23.8,44.7,,
05.12.04,1:00:00,2.0,6.5,106,12.4,77.5,,
27.03.04,5:00:00,0.8,1.9,48,8.2,58.9,77.16750313,113.0359145
12.11.04,4:00:00,-200.0,1.6,43,13.8,64.0,,
06.01.05,1:00:00,1.7,5.4,116,12.3,64.6,,
15.03.05,9:00:00,3.3,18.9,158,13.0,53.9,,
21.09.04,18:00:00,5.6,30.3,204,28.5,37.2,,
11.02.05,13:00:00,5.4,-200.0,251,-200.0,-200.0,,
11.10.04,8:00:00,3.5,24.5,68,20.2,66.6,,
22.02.05,9:00:00,5.4,24.0,243,4.6,80.3,,
13.03.05,20:00:00,2.8,12.5,211,14.8,51.0,,
25.04.04,11:00:00,0.9,2.7,58,17.2,35.0,175.3797289,216.6469197
24.12.04,14:00:00,7.9,22.9,217,10.5,51.1,,
26.06.04,7:00:00,1.8,10.4,104,19.7,44.1,,
03.03.05,18:00:00,3.8,16.7,197,5.6,80.4,,
13.06.04,13:00:00,0.6,1.9,52,23.4,34.9,,
21.03.05,11:00:00,2.6,10.9,163,18.3,49.4,,
30.10.04,1:00:00,1.8,6.9,94,16.9,80.6,,
07.07.04,14:00:00,2.2,14.1,130,42.5,10.2,,
21.08.04,3:00:00,-200.0,2.0,-200,25.3,44.3,,
12.11.04,14:00:00,2.3,9.9,125,17.4,57.3,,
23.05.04,18:00:00,1.4,6.8,91,24.8,29.5,121.4002888,69.18113025
11.12.04,18:00:00,2.4,10.7,133,14.9,24.9,,
11.03.04,14:00:00,2.9,11.5,128,8.0,81.1,42.90079247,59.08102129
05.09.04,10:00:00,0.9,3.0,-200,31.9,26.8,,
12.09.04,18:00:00,-200.0,8.0,-200,27.4,51.4,,
04.02.05,14:00:00,1.9,8.6,149,12.9,31.8,,
06.11.04,13:00:00,3.5,19.4,121,20.7,59.3,,
21.01.05,2:00:00,1.4,4.5,94,6.7,57.4,,
11.11.04,5:00:00,1.1,5.3,68,7.5,81.5,,
10.12.04,16:00:00,2.3,8.7,116,17.6,19.9,,
13.03.05,17:00:00,0.5,5.6,119,19.0,37.4,,
08.08.04,8:00:00,1.0,4.5,47,25.1,56.6,,
30.03.05,4:00:00,0.4,1.4,56,11.5,71.5,,
03.03.05,23:00:00,2.1,7.3,156,4.4,82.0,,
04.07.04,7:00:00,0.6,4.2,42,23.0,54.6,,
28.04.04,6:00:00,1.1,7.5,69,13.9,60.7,172.4467977,205.6114271
26.03.05,12:00:00,1.9,8.3,113,21.2,48.4,,
05.02.05,0:00:00,1.6,5.3,166,5.5,49.0,,
15.10.04,8:00:00,-200.0,22.2,-200,15.6,77.1,,
31.07.04,15:00:00,0.9,6.1,65,40.0,20.0,,
12.03.04,9:00:00,-200.0,22.1,-200,9.2,56.2,48.91775969,55.74500443
20.09.04,4:00:00,0.5,2.2,50,19.5,63.5,,
17.11.04,6:00:00,0.9,2.0,81,5.7,62.7,,
25.09.04,4:00:00,0.3,1.0,27,15.3,53.1,,
13.02.05,6:00:00,2.6,10.9,150,8.3,84.0,,
10.09.04,23:00:00,1.7,9.3,131,25.1,35.7,,
22.11.04,12:00:00,2.3,20.1,224,7.3,50.6,,
01.06.04,18:00:00,3.5,19.9,95,23.0,53.8,,
19.01.05,8:00:00,0.7,7.6,128,7.0,64.9,,
25.10.04,16:00:00,5.0,32.0,125,21.6,62.0,,
24.07.04,2:00:00,1.4,9.9,74,26.4,44.5,,
30.07.04,18:00:00,-200.0,15.5,137,36.6,23.3,,
15.08.04,19:00:00,1.0,4.6,81,32.6,24.6,,
04.06.04,8:00:00,-200.0,10.0,-200,21.8,41.9,,
06.09.04,1:00:00,1.0,3.2,-200,24.8,40.1,,
29.11.04,21:00:00,1.4,4.6,87,16.5,59.2,,
28.03.04,20:00:00,1.8,5.5,103,13.4,43.2,89.54964579,107.2678588
05.01.05,12:00:00,5.9,25.3,219,12.8,60.1,,
12.04.04,7:00:00,0.5,0.9,53,13.5,50.1,127.3871019,166.8668906
29.04.04,11:00:00,1.5,9.0,91,25.4,25.0,189.9466943,220.329118
27.03.04,17:00:00,2.3,11.2,117,17.1,31.3,82.05833859,104.0255792
23.06.04,2:00:00,0.5,3.2,55,21.8,47.3,,
04.01.05,0:00:00,1.3,-200.0,117,-200.0,-200.0,,
08.01.05,13:00:00,2.8,13.1,147,13.8,50.9,,
02.06.04,14:00:00,-200.0,4.8,30,30.9,30.7,,
28.05.04,17:00:00,2.1,12.5,105,23.6,41.0,,
28.03.05,4:00:00,0.8,2.0,63,13.9,79.6,,
22.02.05,8:00:00,3.8,16.7,295,4.1,82.7,,
19.07.04,11:00:00,2.1,15.1,159,36.8,18.0,,
02.07.04,4:00:00,-200.0,3.3,54,25.3,47.2,,
18.07.04,13:00:00,0.3,4.1,57,39.4,13.7,,
09.07.04,14:00:00,1.3,9.6,117,34.2,19.6,,
01.05.04,5:00:00,0.6,2.6,32,16.7,67.1,39.41483182,167.87515190000005
24.12.04,10:00:00,6.6,18.8,170,6.7,59.7,,
26.11.04,13:00:00,4.9,22.7,196,15.5,56.2,,
05.03.05,22:00:00,2.2,7.8,166,6.5,74.7,,
23.04.04,17:00:00,5.2,30.6,177,27.0,26.8,177.2940151,207.59289
06.11.04,15:00:00,3.4,17.7,141,22.0,54.2,,
10.05.04,2:00:00,-200.0,1.8,-200,14.4,60.1,118.8126814,65.16856867
04.01.05,9:00:00,3.6,-200.0,170,-200.0,-200.0,,
22.04.04,8:00:00,-200.0,21.6,-200,15.2,53.2,175.23617119999997,200.8618695
15.02.05,8:00:00,1.5,6.7,196,6.1,39.9,,
03.07.04,4:00:00,0.4,2.8,41,22.6,43.0,,
08.07.04,1:00:00,0.9,7.2,79,28.4,32.5,,
09.06.04,5:00:00,0.5,4.0,58,20.3,56.0,,
12.10.04,0:00:00,1.1,5.1,54,18.9,60.7,,
02.01.05,21:00:00,2.9,-200.0,160,-200.0,-200.0,,
29.08.04,7:00:00,-200.0,2.8,-200,21.3,64.1,,
18.06.04,1:00:00,1.0,6.0,81,23.5,48.3,,
26.12.04,9:00:00,0.9,2.5,117,10.4,82.9,,
23.02.05,22:00:00,2.6,9.6,226,4.3,78.9,,
18.12.04,22:00:00,2.0,8.4,148,10.2,23.8,,
13.05.04,18:00:00,4.5,20.2,148,20.3,44.4,111.2856101,61.10153656
15.03.05,11:00:00,3.1,13.2,181,19.1,36.7,,
29.01.05,17:00:00,1.3,3.4,115,4.0,44.9,,
13.08.04,14:00:00,0.7,3.3,56,33.6,28.8,,
21.01.05,12:00:00,4.5,22.5,189,10.2,53.1,,
31.05.04,5:00:00,-200.0,2.3,57,16.4,52.4,,
31.01.05,10:00:00,3.5,15.1,283,6.6,34.4,,
17.01.05,19:00:00,8.7,37.2,225,7.8,48.1,,
14.10.04,22:00:00,-200.0,4.8,-200,16.6,77.3,,
29.10.04,2:00:00,0.6,2.5,43,18.4,73.8,,
22.03.04,11:00:00,1.6,7.3,87,18.5,36.7,22.810943100000006,59.6321806
04.04.04,5:00:00,-200.0,3.0,-200,13.7,66.5,74.77175768,106.8297122
14.03.04,11:00:00,2.8,10.9,114,16.9,46.1,49.13273986,52.38482753
25.08.04,17:00:00,1.6,7.9,73,35.3,29.4,,
10.03.05,12:00:00,2.3,10.6,161,17.4,33.2,,
12.03.04,8:00:00,4.4,17.9,141,7.3,63.1,28.02018927,55.85884761
11.01.05,17:00:00,3.4,17.6,152,13.4,59.7,,
17.06.04,19:00:00,3.3,16.5,125,29.0,33.4,,
22.03.05,17:00:00,1.7,8.4,113,22.9,29.2,,
18.03.05,23:00:00,1.9,6.8,150,12.1,67.6,,
07.04.04,4:00:00,0.3,0.7,19,15.7,45.4,151.0527845,154.8477917
17.11.04,22:00:00,2.6,9.2,198,10.5,61.1,,
04.08.04,4:00:00,-200.0,3.0,-200,27.0,51.8,,
01.09.04,13:00:00,2.0,11.3,80,31.3,29.1,,
29.09.04,1:00:00,0.9,4.1,71,16.3,56.8,,
18.08.04,15:00:00,-200.0,7.0,-200,35.6,28.5,,
12.03.05,20:00:00,2.4,14.1,201,13.2,51.4,,
22.12.04,12:00:00,2.1,8.2,111,10.0,34.2,,
29.03.05,5:00:00,0.5,1.9,58,13.7,67.8,,
16.07.04,15:00:00,1.6,8.9,120,38.0,15.5,,
12.03.04,18:00:00,3.9,19.3,149,15.1,39.6,50.84196243,59.67311612
04.01.05,3:00:00,0.8,-200.0,-200,-200.0,-200.0,,
03.04.04,3:00:00,0.9,3.8,-200,15.1,57.6,87.75662249999998,118.9673229
12.11.04,2:00:00,0.7,2.4,71,13.1,67.7,,
27.07.04,2:00:00,-200.0,4.1,49,25.8,40.9,,
14.09.04,13:00:00,-200.0,14.0,-200,33.2,33.8,,
26.03.05,5:00:00,0.8,5.3,84,16.3,69.8,,
29.03.04,16:00:00,1.5,5.8,90,18.0,27.1,89.57170579999998,103.2092453
01.11.04,22:00:00,3.2,15.3,79,19.6,75.3,,
17.03.04,21:00:00,5.7,27.2,180,19.1,42.6,39.58533798,51.71936288
22.10.04,12:00:00,2.4,16.5,83,24.4,55.4,,
20.01.05,13:00:00,2.6,12.6,150,14.4,28.9,,
11.06.04,1:00:00,1.1,7.5,86,24.2,39.5,,
22.05.04,2:00:00,1.5,9.7,93,17.6,47.6,122.0149376,69.25785173
03.09.04,21:00:00,2.6,13.1,-200,29.5,33.4,,
20.07.04,20:00:00,-200.0,15.5,126,32.6,26.3,,
13.06.04,23:00:00,0.8,2.6,57,19.6,45.3,,
17.01.05,6:00:00,0.7,1.6,90,3.2,56.0,,
21.06.04,6:00:00,1.3,8.3,64,18.6,56.0,,
02.03.05,18:00:00,3.4,17.5,207,9.1,19.2,,
09.08.04,2:00:00,0.8,4.4,39,24.9,63.5,,
16.07.04,11:00:00,2.1,12.0,142,32.8,25.2,,
10.08.04,14:00:00,1.0,5.4,62,38.0,24.0,,
12.12.04,22:00:00,2.1,7.1,110,9.6,51.7,,
14.12.04,4:00:00,0.8,3.2,74,6.8,75.4,,
17.03.05,4:00:00,-200.0,1.9,81,10.1,61.9,,
23.05.04,21:00:00,1.0,6.1,69,21.4,46.6,126.2940498,65.62607228
02.01.05,1:00:00,1.6,4.3,105,4.5,63.5,,
18.05.04,18:00:00,4.4,22.7,160,27.5,24.7,130.181546,62.13375296
22.08.04,16:00:00,-200.0,3.6,-200,38.3,10.0,,
03.04.04,23:00:00,-200.0,9.3,-200,17.5,53.8,72.74508071,115.1597926
06.09.04,18:00:00,2.6,13.5,-200,29.6,27.7,,
28.10.04,9:00:00,3.5,20.0,97,16.7,73.8,,
01.02.05,3:00:00,0.9,3.3,-200,3.7,57.5,,
22.10.04,18:00:00,8.4,40.0,163,24.3,54.3,,
24.05.04,16:00:00,1.4,7.7,92,25.5,14.0,,
07.05.04,0:00:00,2.3,8.2,102,13.8,64.7,53.80905313,125.90221509999998
22.05.04,21:00:00,1.2,6.4,68,21.2,48.3,110.4253176,61.07883643
04.07.04,13:00:00,0.7,3.9,46,37.9,18.8,,
27.12.04,16:00:00,2.5,10.5,132,12.8,73.6,,
07.03.05,0:00:00,1.4,3.2,141,5.6,45.5,,
01.10.04,20:00:00,-200.0,19.9,-200,22.8,58.1,,
12.09.04,13:00:00,-200.0,7.6,-200,24.8,70.4,,
13.09.04,12:00:00,3.0,18.2,138,32.6,34.8,,
28.03.05,21:00:00,1.8,7.1,130,16.2,60.6,,
10.06.04,23:00:00,2.7,14.2,115,25.5,34.1,,
25.10.04,9:00:00,3.5,18.8,111,18.7,66.3,,
16.03.04,8:00:00,3.4,16.2,97,11.7,63.7,45.57711087,53.23062475
11.02.05,3:00:00,1.6,-200.0,-200,-200.0,-200.0,,
10.02.05,8:00:00,3.3,-200.0,247,-200.0,-200.0,,
13.04.04,11:00:00,1.6,8.0,96,13.8,47.4,124.9701779,155.56894530000002
19.02.05,0:00:00,2.7,8.2,250,4.1,55.0,,
03.09.04,22:00:00,1.3,8.1,-200,29.1,36.7,,
03.01.05,15:00:00,1.7,-200.0,122,-200.0,-200.0,,
17.08.04,2:00:00,0.5,2.9,36,25.7,43.8,,
28.09.04,14:00:00,3.4,18.9,174,26.1,24.8,,
07.08.04,0:00:00,1.4,8.5,62,23.8,65.0,,
27.02.05,22:00:00,1.0,2.1,105,4.5,48.0,,
09.11.04,8:00:00,-200.0,22.4,-200,4.9,70.7,,
13.02.05,7:00:00,2.6,10.7,145,8.1,85.0,,
15.03.05,1:00:00,0.7,2.2,79,13.0,61.2,,
02.12.04,16:00:00,4.0,19.8,137,18.1,62.1,,
22.08.04,10:00:00,-200.0,5.8,-200,30.4,34.1,,
07.03.05,15:00:00,1.3,4.5,158,9.7,25.7,,
16.07.04,3:00:00,0.5,2.8,-200,22.2,40.6,,
30.06.04,9:00:00,2.9,17.0,157,30.8,37.1,,
17.03.05,18:00:00,2.7,15.0,165,22.7,24.4,,
21.04.04,10:00:00,-200.0,17.1,-200,22.3,36.9,180.0303881,205.7364106
29.01.05,12:00:00,1.1,2.4,102,3.6,45.8,,
23.04.04,4:00:00,-200.0,2.3,-200,14.1,53.9,182.9021635,217.0619453
10.12.04,13:00:00,1.8,8.1,114,18.1,21.3,,
02.04.04,14:00:00,2.7,14.7,126,24.7,30.5,83.79163213,100.67952259999998
12.03.05,19:00:00,0.8,7.5,152,14.0,47.8,,
07.01.05,19:00:00,5.7,22.2,178,7.2,78.5,,
20.12.04,17:00:00,2.9,6.8,129,8.9,44.9,,
07.04.04,12:00:00,1.6,7.8,110,17.4,40.3,159.1771545,168.3999457
01.06.04,4:00:00,-200.0,1.3,24,16.5,82.3,,
19.12.04,21:00:00,4.3,13.8,151,5.8,84.5,,
04.02.05,2:00:00,0.7,3.3,111,4.7,64.6,,
08.10.04,22:00:00,1.5,10.3,71,24.0,54.4,,
10.11.04,12:00:00,1.4,6.8,165,8.0,81.6,,
24.12.04,2:00:00,3.4,12.1,158,5.1,58.4,,
15.07.04,17:00:00,3.2,20.3,198,35.5,19.1,,
21.08.04,16:00:00,-200.0,3.5,-200,28.1,34.2,,
16.03.04,6:00:00,0.9,3.5,64,11.2,68.5,25.87872648,53.60804095
21.11.04,18:00:00,2.4,10.9,179,11.7,32.7,,
22.03.04,20:00:00,4.5,21.0,146,15.3,47.4,46.96876443,56.49857769
06.06.04,4:00:00,1.0,5.2,62,17.1,81.8,,
21.12.04,16:00:00,2.3,8.6,137,8.8,35.7,,
05.02.05,8:00:00,3.1,12.7,283,2.0,63.6,,
10.03.05,10:00:00,3.5,13.7,199,11.7,49.3,,
24.05.04,15:00:00,1.2,7.5,81,25.8,12.9,126.7116693,65.86705383
31.03.05,4:00:00,0.5,1.6,54,12.9,72.7,,
02.06.04,12:00:00,-200.0,7.4,53,28.9,34.8,,
09.08.04,13:00:00,1.4,7.7,65,34.2,31.5,,
04.06.04,2:00:00,-200.0,4.5,-200,21.0,50.1,,
24.05.04,19:00:00,2.1,12.0,114,21.2,18.9,,
19.02.05,21:00:00,3.1,11.8,231,9.7,39.7,,
14.10.04,9:00:00,-200.0,9.9,-200,16.3,53.3,,
03.04.05,0:00:00,0.8,2.5,102,13.5,37.4,,
11.09.04,4:00:00,-200.0,2.3,-200,23.5,40.9,,
24.02.05,15:00:00,2.2,10.7,212,8.5,66.3,,
23.03.05,16:00:00,2.2,12.0,149,23.3,23.8,,
18.09.04,23:00:00,2.5,12.1,116,22.2,47.9,,
19.06.04,8:00:00,1.4,9.1,86,24.6,44.9,,
30.01.05,18:00:00,1.1,2.0,123,6.3,28.8,,
02.08.04,20:00:00,1.7,11.8,116,30.5,38.2,,
19.10.04,5:00:00,-200.0,7.0,-200,15.2,73.1,,
10.12.04,20:00:00,3.5,14.5,151,12.8,21.7,,
07.01.05,14:00:00,3.0,13.1,147,11.1,62.0,,
12.05.04,2:00:00,0.8,4.6,65,15.6,63.9,122.7257311,64.91903825
01.07.04,14:00:00,1.8,10.1,110,38.1,26.3,,
23.08.04,3:00:00,-200.0,2.4,-200,21.2,53.3,,
13.08.04,12:00:00,1.1,5.3,89,35.8,27.7,,
07.11.04,17:00:00,1.1,4.0,55,16.0,34.1,,
03.09.04,2:00:00,-200.0,5.7,-200,24.0,50.3,,
02.04.04,15:00:00,2.7,14.0,121,26.1,27.3,82.24964849999998,102.8945967
29.04.04,1:00:00,1.0,5.2,61,16.8,59.5,180.6206216,209.8040532
17.02.05,18:00:00,2.4,10.0,177,8.4,45.2,,
25.01.05,21:00:00,0.3,2.8,106,3.5,60.3,,
06.08.04,19:00:00,2.6,14.6,114,27.7,49.9,,
30.10.04,16:00:00,3.9,19.1,135,22.9,61.6,,
06.07.04,8:00:00,5.1,31.0,145,24.9,43.3,,
29.05.04,8:00:00,0.6,4.0,77,18.9,42.1,,
30.03.04,17:00:00,2.1,9.7,99,17.3,34.7,81.55814042,118.8852589
26.08.04,7:00:00,1.9,-200.0,83,-200.0,-200.0,,
05.07.04,2:00:00,0.4,3.0,49,22.5,43.2,,
26.08.04,3:00:00,0.5,2.1,-200,23.8,44.8,,
15.06.04,16:00:00,2.7,16.6,137,35.3,18.8,,
11.09.04,7:00:00,-200.0,10.8,-200,19.9,50.8,,
28.05.04,11:00:00,-200.0,9.8,-200,26.4,29.3,,
03.10.04,8:00:00,-200.0,5.6,-200,20.4,64.1,,
11.03.04,5:00:00,0.7,1.1,28,11.0,56.2,41.55600608,52.41640396
23.03.05,12:00:00,2.0,10.3,143,22.9,29.3,,
14.04.04,17:00:00,-200.0,11.0,-200,18.7,34.8,153.60129640000005,162.0893941
06.05.04,7:00:00,2.9,16.8,101,14.7,58.5,53.16734225,150.1410758
24.04.04,7:00:00,1.5,10.0,73,14.6,56.8,172.87689530000003,220.053075
16.01.05,2:00:00,2.1,7.6,128,5.1,65.5,,
20.02.05,21:00:00,1.4,3.8,140,7.7,56.9,,
20.10.04,16:00:00,4.7,30.9,167,24.8,57.7,,
19.03.04,7:00:00,1.5,6.7,99,12.4,64.9,34.09930986,60.26767363
01.04.04,10:00:00,2.8,11.7,113,19.2,39.6,70.47909356,102.2203688
05.02.05,14:00:00,1.1,3.7,129,9.3,33.1,,
18.07.04,18:00:00,0.4,5.3,54,37.6,16.4,,
23.05.04,6:00:00,0.4,2.2,53,17.9,52.4,122.9207963,66.97399449
05.10.04,3:00:00,-200.0,2.7,-200,17.8,69.8,,
28.03.05,5:00:00,0.6,1.9,63,13.8,79.0,,
31.03.04,18:00:00,2.8,11.8,103,15.5,50.8,80.91534815,115.6282717
14.11.04,0:00:00,0.8,1.8,57,11.9,55.5,,
17.07.04,2:00:00,1.2,8.3,77,22.2,43.0,,
04.06.04,22:00:00,2.0,10.0,-200,22.4,41.0,,
22.01.05,14:00:00,1.3,16.9,186,14.9,49.9,,
08.11.04,14:00:00,1.8,10.0,105,13.1,38.5,,
02.01.05,19:00:00,2.9,10.5,167,8.9,54.8,,
16.11.04,4:00:00,0.4,0.7,32,11.1,40.8,,
10.02.05,2:00:00,1.6,-200.0,95,-200.0,-200.0,,
05.11.04,12:00:00,3.3,20.9,107,20.8,56.3,,
28.10.04,15:00:00,4.4,25.9,122,20.7,63.0,,
05.04.04,10:00:00,3.1,14.3,124,15.6,57.4,134.5497259,153.38224019999996
07.10.04,8:00:00,-200.0,37.1,-200,20.9,62.4,,
13.01.05,13:00:00,2.2,11.3,135,14.2,54.1,,
10.08.04,18:00:00,1.8,10.9,96,38.8,24.7,,
30.07.04,21:00:00,-200.0,13.2,118,29.1,38.9,,
19.01.05,0:00:00,0.9,6.6,124,9.5,83.8,,
06.05.04,21:00:00,1.6,6.6,93,12.3,66.4,57.54929216,137.79479619999998
05.04.04,23:00:00,1.6,7.3,92,17.0,53.9,126.2434501,146.927914
24.01.05,19:00:00,1.5,8.9,169,7.3,42.2,,
09.06.04,20:00:00,3.4,18.6,162,30.7,32.2,,
08.07.04,12:00:00,1.4,10.6,115,40.3,15.8,,
31.10.04,23:00:00,2.6,13.6,68,19.9,72.6,,
05.07.04,9:00:00,3.6,19.1,157,26.0,30.1,,
28.03.04,18:00:00,1.4,4.7,86,15.6,35.0,81.3213365,120.55051509999998
19.04.04,2:00:00,-200.0,3.4,-200,13.8,73.3,189.147674,214.7526387
03.05.04,13:00:00,1.7,10.8,90,28.4,23.6,56.76706703,175.4358148
19.03.04,22:00:00,2.2,9.1,116,14.7,57.6,41.48240952,59.91719016
02.05.04,4:00:00,-200.0,3.3,35,14.8,65.8,34.51413308,135.73214430000002
31.12.04,19:00:00,-200.0,5.3,-200,9.3,33.6,,
29.01.05,13:00:00,1.1,2.5,96,3.1,48.1,,
08.07.04,4:00:00,-200.0,5.1,60,24.5,40.4,,
06.01.05,19:00:00,2.8,12.4,169,14.0,60.1,,
25.02.05,3:00:00,1.1,3.4,-200,5.0,82.9,,
01.08.04,9:00:00,0.8,5.5,36,27.3,52.4,,
22.06.04,13:00:00,3.0,17.1,154,31.4,25.3,,
19.05.04,16:00:00,2.5,15.5,135,30.4,24.7,121.4155283,65.74056173
20.07.04,16:00:00,-200.0,10.4,101,41.4,14.2,,
22.12.04,11:00:00,1.8,7.5,120,9.3,37.6,,
20.12.04,0:00:00,3.1,9.7,127,6.8,82.8,,
17.04.04,19:00:00,-200.0,7.8,-200,16.1,56.0,185.0773944,208.7322371
04.08.04,3:00:00,-200.0,4.0,-200,25.9,55.1,,
04.08.04,13:00:00,-200.0,8.7,-200,37.9,25.7,,
04.10.04,6:00:00,-200.0,5.6,-200,17.1,71.8,,
26.09.04,23:00:00,2.3,10.0,114,17.1,47.6,,
25.12.04,7:00:00,2.2,9.1,111,8.9,70.4,,
19.08.04,3:00:00,0.4,1.8,-200,28.8,49.0,,
13.11.04,3:00:00,0.8,2.7,-200,15.7,60.1,,
25.12.04,18:00:00,4.6,17.8,184,11.2,70.8,,
16.09.04,18:00:00,3.5,18.8,113,23.0,49.3,,
05.04.04,19:00:00,3.9,18.0,121,18.8,47.5,136.20797240000002,161.0998745
04.10.04,10:00:00,-200.0,21.0,-200,22.9,52.6,,
13.09.04,9:00:00,-200.0,17.7,-200,23.0,60.2,,
14.02.05,4:00:00,0.5,1.8,62,8.3,67.2,,
11.11.04,10:00:00,5.4,24.1,190,10.2,82.3,,
07.07.04,23:00:00,2.1,15.4,122,30.2,30.9,,
12.03.05,22:00:00,0.9,5.8,157,11.6,54.7,,
29.09.04,2:00:00,0.5,2.2,60,17.4,53.4,,
01.03.05,14:00:00,1.0,3.1,102,3.2,30.8,,
30.04.04,6:00:00,1.7,9.3,90,15.9,73.1,57.374054,159.1678111
26.09.04,3:00:00,1.4,7.7,-200,13.5,59.4,,
20.04.04,14:00:00,-200.0,10.3,-200,21.9,37.2,180.4088122,210.8718348
27.03.04,12:00:00,1.9,9.0,93,17.6,30.1,85.41038276,101.8333339
10.06.04,19:00:00,5.1,25.4,211,33.1,25.9,,
23.06.04,21:00:00,2.5,13.0,121,27.3,35.3,,
23.03.04,5:00:00,0.3,0.6,22,8.8,80.5,20.84200017,50.22542685
11.01.05,20:00:00,4.7,24.5,162,12.9,61.5,,
22.06.04,20:00:00,4.0,20.3,139,27.4,33.6,,
27.05.04,21:00:00,-200.0,13.3,-200,21.3,33.0,,
20.04.04,11:00:00,-200.0,19.4,-200,18.1,51.1,174.909754,211.33822200000003
13.02.05,0:00:00,4.1,18.0,229,9.9,63.2,,
15.02.05,6:00:00,0.4,1.3,56,6.1,40.8,,
10.08.04,8:00:00,2.9,18.7,62,26.0,55.8,,
13.03.04,2:00:00,1.6,5.4,82,8.8,63.9,24.61828378,54.19689047
18.09.04,4:00:00,-200.0,2.7,45,20.6,45.9,,
18.07.04,23:00:00,1.2,11.0,101,27.9,30.4,,
18.03.04,3:00:00,0.7,3.6,-200,13.9,53.9,40.89942739,56.26450724
11.08.04,21:00:00,1.5,8.4,59,30.8,45.0,,
02.10.04,22:00:00,-200.0,10.8,-200,20.8,65.6,,
17.08.04,23:00:00,-200.0,8.2,-200,28.0,36.1,,
24.04.04,0:00:00,2.8,13.4,113,18.2,49.7,174.4807063,212.6268606
25.02.05,4:00:00,1.0,3.4,97,5.0,82.5,,
30.11.04,10:00:00,3.6,15.9,141,13.7,70.9,,
12.02.05,4:00:00,-200.0,5.5,146,5.1,65.9,,
16.05.04,22:00:00,1.4,5.9,97,20.8,36.3,130.1202882,65.33069839999999
04.08.04,12:00:00,-200.0,8.6,-200,37.1,27.9,,
15.01.05,10:00:00,2.7,10.6,155,4.5,76.6,,
17.02.05,0:00:00,2.7,11.0,192,5.4,43.8,,
30.07.04,5:00:00,-200.0,4.1,52,23.0,52.2,,
28.09.04,23:00:00,1.1,5.7,85,18.6,49.1,,
25.04.04,14:00:00,0.7,2.0,44,18.3,27.2,184.2286287,219.2057511
31.01.05,3:00:00,0.5,0.5,-200,4.0,36.4,,
22.12.04,22:00:00,3.3,11.2,169,4.8,45.1,,
19.03.05,1:00:00,1.9,6.4,155,11.6,68.3,,
